id,score_phrase,title,url,platform,score,genre,editors_choice,release_year,release_month,release_day
13274,Good,G-Force,/games/g-force/ps2-14333682,PlayStation 2,7.3,Action,N,2009,7,30
13288,Good,Madden NFL 10,/games/madden-nfl-2010/ps2-14270628,PlayStation 2,7.3,Sports,N,2009,8,14
13316,Mediocre,G.I. Joe: The Rise of Cobra -- The Game,/games/gi-joe-the-rise-of-cobra-the-game/ps2-14320055,PlayStation 2,5.8,Action,N,2009,8,4
13338,Mediocre,Rock Band Track Pack: Country,/games/rock-band-track-pack-country/ps2-14349187,PlayStation 2,5,Music,N,2009,8,21
13431,Great,Mana Khemia 2: Fall of Alchemy,/games/mana-khemia-2-fall-of-alchemy/ps2-14242630,PlayStation 2,8,RPG,N,2009,9,4
13457,Mediocre,Scooby-Doo! First Frights,/games/scooby-doo-first-frights/ps2-14336672,PlayStation 2,5,"Action, Adventure",N,2009,9,28
13469,Mediocre,The Bigs 2,/games/the-bigs-2/ps2-14327162,PlayStation 2,5.8,"Sports, Action",N,2009,9,2
13545,Good,Cabela's Outdoor Adventures,/games/cabelas-outdoor-adventures/ps2-14356720,PlayStation 2,7,Hunting,N,2009,10,13
13554,Bad,Marvel: Ultimate Alliance 2,/games/marvel-ultimate-alliance-2/ps2-14233945,PlayStation 2,4.5,"Action, RPG",N,2009,10,5
13573,Okay,NBA 2K10,/games/nba-2k10/ps2-14315185,PlayStation 2,6.5,Sports,N,2009,10,12
13578,Bad,Star Wars: The Clone Wars -- Republic Heroes,/games/star-wars-the-clone-wars-republic-heroes/ps2-14348789,PlayStation 2,4.8,Action,N,2009,10,6
13617,Great,WWE SmackDown vs. Raw 2010,/games/wwe-smackdown-vs-raw-2010/ps2-14347659,PlayStation 2,8,Wrestling,N,2009,10,16
13627,Okay,Disney Sing It: Pop Hits,/games/disney-sing-it-pop-hits/ps2-22331,PlayStation 2,6.6,Music,N,2009,10,23
13633,Mediocre,Bakugan: Battle Brawlers,/games/bakugan-battle-brawlers/ps2-14324685,PlayStation 2,5.8,Battle,N,2009,10,23
13662,Great,MotorStorm: Arctic Edge,/games/motorstorm-arctic-edge/ps2-14324832,PlayStation 2,8,Racing,N,2009,10,22
13670,Mediocre,Marvel Super Hero Squad,/games/marvel-super-hero-squad/ps2-14252934,PlayStation 2,5.8,Action,N,2009,10,20
13695,Mediocre,Cars Race-O-Rama,/games/cars-race-o-rama/ps2-14354392,PlayStation 2,5,Racing,N,2009,10,21
13725,Okay,FIFA Soccer 10,/games/fifa-2010/ps2-14333487,PlayStation 2,6.4,Sports,N,2009,11,3
13775,Mediocre,Band Hero,/games/band-hero/ps2-14347907,PlayStation 2,5,Music,N,2009,11,3
13776,Mediocre,Band Hero (Band Kit),/games/band-hero/ps2-22336,PlayStation 2,5,Music,N,2009,11,3
13798,Good,Jak and Daxter: The Lost Frontier,/games/jak-and-daxter-the-lost-frontier/ps2-14334421,PlayStation 2,7.4,Platformer,N,2009,11,5
13814,Bad,Guitar Hero 5,/games/guitar-hero-5/ps2-14303816,PlayStation 2,4.5,Music,N,2009,11,17
13817,Good,Ben 10: Alien Force -- Vilgax Attacks,/games/ben-10-alien-force-vilgax-attacks/ps2-14345214,PlayStation 2,7,Action,N,2009,11,17
13848,Okay,Jurassic: The Hunted,/games/jurassic-the-hunted/ps2-22368,PlayStation 2,6,Action,N,2009,11,13
13959,Okay,NHL 2K10,/games/nhl-2k10/ps2-14315179,PlayStation 2,6,Sports,N,2009,12,15
13968,Good,Pro Evolution Soccer 2010,/games/pro-evolution-soccer-2010/ps2-14338558,PlayStation 2,7.2,Sports,N,2009,12,11
14062,Great,Silent Hill: Shattered Memories,/games/silent-hill-shattered-memories/ps2-14337738,PlayStation 2,8,Adventure,N,2010,2,1
14094,Bad,Guitar Hero: Van Halen,/games/guitar-hero-van-halen/ps2-14346089,PlayStation 2,4.9,Music,N,2010,1,15
14297,Mediocre,Major League Baseball 2K10,/games/major-league-baseball-2k10/ps2-42258,PlayStation 2,5.5,Sports,N,2010,3,19
14305,Amazing,"Sakura Wars: So Long, My Love",/games/sakura-wars-so-long-my-love/ps2-486577,PlayStation 2,9,Strategy,Y,2010,3,30
14968,Mediocre,The Lord of the Rings: Aragorn's Quest,/games/the-lord-of-the-rings-aragorns-quest/ps2-14353733,PlayStation 2,5,Adventure,N,2010,9,21
15083,Great,WWE SmackDown vs. Raw 2011,/games/wwe-smackdown-vs-raw-2011/ps2-73314,PlayStation 2,8,Wrestling,N,2010,10,27
8438,Good,Tony Hawk's Project 8,/games/tony-hawks-project-8/ps3-803281,PlayStation 3,7,Sports,N,2006,11,9
8462,Okay,Genji: Days of the Blade,/games/genji-days-of-the-blade-139520/ps3-761160,PlayStation 3,6,Action,N,2006,11,7
8467,Great,NHL 2K7,/games/nhl-2k7/ps3-815877,PlayStation 3,8.6,Sports,Y,2006,11,14
8468,Great,Ridge Racer 7,/games/ridge-racer-7/ps3-823649,PlayStation 3,8.2,Racing,N,2006,11,14
8469,Good,NBA '07,/games/nba-07/ps3-826632,PlayStation 3,7.8,Sports,N,2006,11,13
8498,Amazing,Resistance: Fall of Man,/games/resistance-fall-of-man/ps3-748483,PlayStation 3,9.1,Shooter,Y,2006,11,10
8550,Good,Need for Speed Carbon,/games/need-for-speed-carbon/ps3-826965,PlayStation 3,7.9,Racing,N,2006,11,15
8553,Okay,Untold Legends: Dark Kingdom,/games/untold-legends-dark-kingdom-139725/ps3-814614,PlayStation 3,6.5,"Action, RPG",N,2006,11,15
8557,Good,Marvel: Ultimate Alliance,/games/marvel-ultimate-alliance/ps3-822967,PlayStation 3,7.9,"Action, RPG",N,2006,11,15
8560,Great,Tiger Woods PGA Tour 07,/games/tiger-woods-pga-tour-07/ps3-826461,PlayStation 3,8.3,Sports,N,2006,11,15
8586,Good,Call of Duty 3,/games/call-of-duty-3/ps3-801848,PlayStation 3,7.8,Shooter,N,2006,11,20
8593,Great,NBA 2K7,/games/nba-2k7/ps3-815873,PlayStation 3,8.5,Sports,Y,2006,11,17
8597,Awful,Mobile Suit Gundam: Crossfire,/games/mobile-suit-gundam-crossfire/ps3-748465,PlayStation 3,3.2,Action,N,2006,11,17
8599,Mediocre,Blast Factor,/games/blast-factor/ps3-860457,PlayStation 3,5.9,Shooter,N,2006,11,17
8601,Bad,Cash Guns Chaos DLX,/games/cah-guns-chao/ps3-860483,PlayStation 3,4.1,Shooter,N,2006,11,22
8612,Great,Madden NFL 07,/games/madden-nfl-2007/ps3-811802,PlayStation 3,8.3,Sports,N,2006,11,16
8666,Good,Full Auto 2: Battlelines,/games/full-auto-2-battlelines/ps3-825014,PlayStation 3,7.8,"Racing, Action",N,2006,12,8
8719,Great,Fight Night Round 3,/games/fight-night-round-3/ps3-748455,PlayStation 3,8.3,Sports,N,2006,12,4
8771,Good,Lemmings,/games/lemmings-14292399/ps3-860479,PlayStation 3,7.5,Puzzle,N,2006,12,15
8795,Good,Go! Sudoku,/games/go-sudoku/ps3-860478,PlayStation 3,7.1,Puzzle,N,2006,12,14
8815,Good,Blazing Angels: Squadrons of WWII,/games/blazing-angels-squadrons-of-wwii/ps3-848835,PlayStation 3,7,Flight,N,2006,12,12
8786,Good,GripShift,/games/gripshift/ps3-860481,PlayStation 3,7,"Racing, Action",N,2007,1,8
8916,Bad,Sonic the Hedgehog,/games/sonic-the-hedgehog-2007/ps3-770960,PlayStation 3,4.2,Platformer,N,2007,2,7
8970,Great,Virtua Fighter 5,/games/virtua-fighter-5/ps3-641054,PlayStation 3,8.8,Fighting,Y,2007,2,20
8974,Good,flOw,/games/flow/ps3-829990,PlayStation 3,7.6,Action,N,2007,2,20
8995,Great,NBA Street Homecourt,/games/nba-street-homecourt/ps3-847037,PlayStation 3,8.8,"Sports, Action",Y,2007,2,16
9001,Mediocre,Q*bert,/games/qbert-809090/ps3-886036,PlayStation 3,5,Action,N,2007,2,23
9003,Good,Formula One Championship Edition,/games/formula-one-06/ps3-748480,PlayStation 3,7.2,Racing,N,2007,2,23
9005,Great,MotorStorm,/games/motorstorm/ps3-748488,PlayStation 3,8.9,Racing,Y,2007,2,28
9017,Good,Major League Baseball 2K7,/games/major-league-baseball-2k7/ps3-815888,PlayStation 3,7.4,Sports,N,2007,2,27
9028,Great,College Hoops 2K7,/games/college-hoops-2k7/ps3-815879,PlayStation 3,8.3,Sports,N,2007,3,6
9036,Okay,Def Jam: Icon,/games/def-jam-icon/ps3-766228,PlayStation 3,6.7,Fighting,N,2007,3,6
9046,Great,Tekken 5: Dark Resurrection,/games/tekken-5-dark-resurrection/ps3-868256,PlayStation 3,8.2,Fighting,N,2007,3,5
9056,Good,The Godfather: The Don's Edition,/games/the-godfather/ps3-874183,PlayStation 3,7.5,Action,N,2007,3,16
9077,Good,Virtua Tennis 3,/games/virtua-tennis-3/ps3-824785,PlayStation 3,7.3,Sports,N,2007,3,21
9090,Mediocre,Armored Core 4,/games/armored-core-4/ps3-761163,PlayStation 3,5.9,Action,N,2007,3,20
9115,Amazing,The Elder Scrolls IV: Oblivion,/games/the-elder-scrolls-iv-oblivion/ps3-857879,PlayStation 3,9.2,RPG,Y,2007,3,26
9155,Great,Calling All Cars!,/games/calling-all-cars/ps3-858887,PlayStation 3,8.5,Action,Y,2007,4,25
9167,Great,F.E.A.R.,/games/fear/ps3-848829,PlayStation 3,8.1,Shooter,N,2007,4,20
9169,Painful,Super Rub-a-Dub,/games/super-rub-a-dub/ps3-883931,PlayStation 3,2.9,"Puzzle, Action",N,2007,4,19
9189,Good,Mortal Kombat II,/games/mortal-kombat-2/ps3-874204,PlayStation 3,7.3,Fighting,N,2007,4,13
9211,Good,Tom Clancy's Splinter Cell Double Agent,/games/tom-clancys-splinter-cell-double-agent/ps3-774379,PlayStation 3,7.9,Action,N,2007,4,4
9223,Okay,Enchanted Arms,/games/enchanted-arms/ps3-852004,PlayStation 3,6.5,RPG,N,2007,4,3
9232,Mediocre,Gauntlet II,/games/gauntlet-ii/ps3-874205,PlayStation 3,5.5,Action,N,2007,5,9
9243,Okay,Spider-Man 3,/games/spider-man-3/ps3-684224,PlayStation 3,6,"Action, Adventure",N,2007,5,4
9265,Okay,Spider-Man 3 (Collector's Edition),/games/spider-man-3/ps3-887284,PlayStation 3,6,"Action, Adventure",N,2007,5,4
9277,Good,MLB 07: The Show,/games/mlb-07-the-show/ps3-861385,PlayStation 3,7.7,Sports,N,2007,5,14
9320,Mediocre,Rampage: World Tour,/games/rampage-world-tour/ps3-874208,PlayStation 3,5.6,Action,N,2007,5,29
9322,Okay,Joust,/games/defenderjoust/ps3-874206,PlayStation 3,6.1,Action,N,2007,5,29
9328,Mediocre,Pirates of the Caribbean: At World's End,/games/pirates-of-the-caribbean-at-worlds-end/ps3-742505,PlayStation 3,5.2,Action,N,2007,5,22
9346,Bad,Rampart,/games/rampart/ps3-874209,PlayStation 3,4.3,Strategy,N,2007,5,21
9370,Painful,Championship Sprint,/games/championship-sprint/ps3-874210,PlayStation 3,2.8,Racing,N,2007,5,31
9374,Mediocre,Fantastic 4: Rise of the Silver Surfer,/games/fantastic-4-rise-of-the-silver-surfer/ps3-864864,PlayStation 3,5.4,"Action, Adventure",N,2007,6,18
9384,Okay,Surf's Up,/games/surfs-up-810066/ps3-894308,PlayStation 3,6.2,Action,N,2007,5,31
9427,Great,Super Stardust HD,/games/super-stardust-hd/ps3-898635,PlayStation 3,8.7,Shooter,Y,2007,7,2
9436,Okay,Go! Puzzle,/games/go-puzzle-843247/ps3-860480,PlayStation 3,6.3,"Puzzle, Compilation",N,2007,6,29
9437,Amazing,Ninja Gaiden Sigma,/games/ninja-gaiden-sigma/ps3-856529,PlayStation 3,9.3,Action,Y,2007,6,29
9477,Great,Tom Clancy's Rainbow Six: Vegas,/games/tom-clancys-rainbow-six-vegas/ps3-815420,PlayStation 3,8.7,Shooter,Y,2007,6,27
9485,Great,The Bigs,/games/the-bigs/ps3-849418,PlayStation 3,8,"Sports, Action",N,2007,6,26
9490,Mediocre,Transformers: The Game,/games/transformers-autobots/ps3-805122,PlayStation 3,5.7,Action,N,2007,6,26
9495,Good,NCAA Football 08,/games/ncaa-football-08/ps3-890437,PlayStation 3,7.8,Sports,N,2007,7,19
9502,Good,The Darkness,/games/the-darkness/ps3-720415,PlayStation 3,7.7,Action,N,2007,6,26
9520,Good,Harry Potter and the Order of the Phoenix,/games/harry-potter-and-the-order-of-the-phoenix/ps3-850866,PlayStation 3,7.6,Adventure,N,2007,6,25
9556,Mediocre,NASCAR 08,/games/nascar-08/ps3-826350,PlayStation 3,5,Racing,N,2007,7,26
9570,Good,All-Pro Football 2K8,/games/all-pro-football-2k8/ps3-881586,PlayStation 3,7.6,Sports,N,2007,7,20
9575,Good,Blast Factor: Advanced Research,/games/blast-factor-advanced-research/ps3-907099,PlayStation 3,7.3,Shooter,N,2007,8,13
9581,Good,Madden NFL 08,/games/madden-nfl-2008/ps3-868501,PlayStation 3,7.7,Sports,N,2007,8,13
9595,Good,Piyotama,/games/piyotama/ps3-925995,PlayStation 3,7.5,Puzzle,N,2007,8,9
9597,Okay,Blast Factor Multiplayer Pack,/games/blast-factor-multiplayer-pack/ps3-884440,PlayStation 3,6.5,Shooter,N,2007,8,7
9653,Great,Tiger Woods PGA Tour 08,/games/tiger-woods-pga-tour-08/ps3-899084,PlayStation 3,8.5,Sports,Y,2007,8,28
9658,Good,Heavenly Sword,/games/heavenly-sword/ps3-700186,PlayStation 3,7,Action,N,2007,8,24
9660,Great,Tom Clancy's Ghost Recon Advanced Warfighter 2,/games/tom-clancys-ghost-recon-advanced-warfighter-2/ps3-862424,PlayStation 3,8.3,Shooter,N,2007,8,22
9677,Good,Tekken 5: Dark Resurrection Online,/games/tekken-5-dark-resurrection/ps3-943236,PlayStation 3,7,Fighting,N,2007,8,31
9681,Okay,Dynasty Warriors: Gundam,/games/dynasty-warriors-gundam/ps3-873402,PlayStation 3,6.8,Action,N,2007,8,31
9682,Good,Stuntman: Ignition,/games/stuntman-ignition/ps3-772039,PlayStation 3,7.1,"Racing, Action",N,2007,8,31
9687,Great,Super Puzzle Fighter II Turbo HD Remix,/games/super-puzzle-fighter-ii-turbo-hd-remix/ps3-900206,PlayStation 3,8.5,Puzzle,Y,2007,8,30
9688,Bad,Lair,/games/lair/ps3-761161,PlayStation 3,4.9,Action,N,2007,8,30
9698,Great,Warhawk,/games/warhawk-892084/ps3-748468,PlayStation 3,8.8,"Flight, Action",Y,2007,8,28
9706,Great,Skate,/games/skate/ps3-856065,PlayStation 3,8.8,Sports,Y,2007,9,7
9714,Great,Dirt,/games/dirt/ps3-826337,PlayStation 3,8.4,Racing,Y,2007,9,6
9731,Mediocre,PixelJunk Racers,/games/pixeljunk-racers/ps3-896828,PlayStation 3,5.2,Racing,N,2007,9,12
9741,Great,NHL 08,/games/nhl-08/ps3-900347,PlayStation 3,8.6,Sports,Y,2007,9,10
9760,Okay,High Stakes on the Vegas Strip: Poker Edition,/games/high-stakes-on-the-vegas-strip-poker-edition/ps3-905346,PlayStation 3,6.5,Card,N,2007,9,17
9796,Great,NHL 2K8,/games/nhl-2k8/ps3-866308,PlayStation 3,8,Sports,N,2007,9,19
9816,Good,NBA '08,/games/nba-08/ps3-905978,PlayStation 3,7.5,Sports,N,2007,9,26
9817,Okay,LocoRoco Cocoreccho!,/games/locoroco-cocoreccho/ps3-892400,PlayStation 3,6,"Puzzle, Action",N,2007,9,26
9833,Okay,NBA Live 08,/games/nba-live-2008/ps3-900781,PlayStation 3,6.9,Sports,N,2007,10,3
9840,Amazing,Folklore,/games/folklore/ps3-826967,PlayStation 3,9,Adventure,Y,2007,10,3
9845,Good,NBA 2K8,/games/nba-2k8/ps3-866307,PlayStation 3,7.9,Sports,N,2007,10,2
9874,Painful,Go! Sports Ski,/games/go-sports-ski/ps3-949653,PlayStation 3,2.1,Sports,N,2007,10,4
9877,Good,Tony Hawk's Proving Ground,/games/tony-hawks-proving-ground/ps3-906158,PlayStation 3,7.1,Sports,N,2007,10,17
9886,Good,Everyday Shooter,/games/everyday-shooter/ps3-949626,PlayStation 3,7.9,Shooter,N,2007,10,11
9889,Good,FIFA Soccer 08,/games/fifa-2008/ps3-842310,PlayStation 3,7.9,Sports,N,2007,10,10
9908,Great,SEGA Rally Revo,/games/sega-rally-revo/ps3-825458,PlayStation 3,8,Racing,N,2007,10,9
9933,Good,World Series of Poker 2008: Battle for the Bracelets,/games/world-series-of-poker-2008-battle-for-the-bracelets/ps3-948199,PlayStation 3,7.9,Card,N,2007,10,12
9942,Great,The Eye of Judgment,/games/the-eye-of-judgment/ps3-775515,PlayStation 3,8,"Card, Battle",N,2007,10,12
9987,Great,Guitar Hero III: Legends of Rock,/games/guitar-hero-iii-legends-of-rock/ps3-858010,PlayStation 3,8.9,Music,Y,2007,10,28
10000,Amazing,Ratchet & Clank Future: Tools of Destruction,/games/ratchet-and-clank-future-tools-of-destruction/ps3-819456,PlayStation 3,9.4,Action,Y,2007,10,23
10011,Mediocre,Clive Barker's Jericho,/games/clive-barkers-jericho/ps3-843256,PlayStation 3,5.6,Shooter,N,2007,10,26
10017,Okay,Conan,/games/conan/ps3-885363,PlayStation 3,6.7,Action,N,2007,10,23
10028,Good,WWE SmackDown vs. Raw 2008,/games/wwe-smackdown-vs-raw-2008/ps3-844743,PlayStation 3,7.5,Wrestling,N,2007,11,1
10070,Good,The Simpsons Game,/games/the-simpsons-game/ps3-780083,PlayStation 3,7.7,Action,N,2007,10,29
10071,Great,John Woo Presents Stranglehold,/games/john-woo-presents-stranglehold/ps3-749071,PlayStation 3,8.1,Action,N,2007,10,29
10081,Okay,Juiced 2: Hot Import Nights,/games/juiced-2-hot-import-nights/ps3-887421,PlayStation 3,6.8,Racing,N,2007,11,6
10094,Mediocre,Ratatouille,/games/disneypixar-pc-collection-3-games-in-1-882535/ps3-882530,PlayStation 3,5.5,Action,N,2007,11,5
10095,Amazing,Call of Duty 4: Modern Warfare,/games/call-of-duty-4-modern-warfare/ps3-902587,PlayStation 3,9.4,Shooter,Y,2007,11,5
10108,Okay,Bladestorm: The Hundred Years' War,/games/bladestorm-the-hundred-years-war/ps3-772611,PlayStation 3,6.5,Strategy,N,2007,11,8
10114,Good,Kane & Lynch: Dead Men,/games/kane-and-lynch-dead-men/ps3-879519,PlayStation 3,7,Action,N,2007,11,13
10123,Amazing,Uncharted: Drake's Fortune,/games/uncharted-drakes-fortune/ps3-812550,PlayStation 3,9.1,"Action, Adventure",Y,2007,11,13
10140,Great,LEGO Star Wars: The Complete Saga,/games/lego-star-wars-the-complete-saga/ps3-904615,PlayStation 3,8,"Action, Compilation",N,2007,11,9
10151,Great,College Hoops 2K8,/games/college-hoops-2k8/ps3-948275,PlayStation 3,8,Sports,N,2007,11,20
10156,Good,High Velocity Bowling (PSN Edition),/games/high-velocity-bowling/ps3-907106,PlayStation 3,7.5,Sports,N,2007,11,19
10168,Great,Time Crisis 4,/games/time-crisis-4/ps3-896236,PlayStation 3,8,Shooter,N,2007,11,19
10174,Amazing,Rock Band (Special Edition),/games/rock-band-1/ps3-957263,PlayStation 3,9.4,Music,Y,2007,11,16
10185,Okay,Need for Speed ProStreet,/games/need-for-speed-prostreet/ps3-904766,PlayStation 3,6.8,Racing,N,2007,11,13
10188,Amazing,Rock Band (Game Only Edition),/games/rock-band-1/ps3-897524,PlayStation 3,9.4,Music,Y,2007,11,16
10202,Okay,flOw Expansion Pack,/games/flow-expansion-pack/ps3-14220223,PlayStation 3,6.5,Action,N,2007,11,20
10207,Great,John Woo Presents Stranglehold (Collector's Edition),/games/john-woo-presents-stranglehold/ps3-813589,PlayStation 3,8.1,"Action, Adventure",N,2007,11,20
10218,Good,WWE SmackDown vs. Raw 2008 (Special Edition),/games/wwe-smackdown-vs-raw-2008/ps3-14211087,PlayStation 3,7.5,Wrestling,N,2007,11,15
